path,split,class,class_es,size_bytes,sharpness,mean_hue,mean_saturation
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Late_blight/4431e0a9-f61b-4eff-a592-506a6c6606b2___RS_Late.B 7104.JPG,test,Tomato___Late_blight,Tizón tardío,17760,4570.091476853937,45.8260498046875,46.68598937988281
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Late_blight/8275c408-1ce2-4b4b-a6de-b7a0b373ad05___GHLB2 Leaf 8741.JPG,test,Tomato___Late_blight,Tizón tardío,9010,662.5274881087244,144.42088317871094,28.132431030273438
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Late_blight/c6cfdcc7-c5e6-45bc-8b5a-709bf2753902___RS_Late.B 7081.JPG,test,Tomato___Late_blight,Tizón tardío,18641,5194.788887448376,58.26487731933594,53.63214111328125
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Late_blight/fbd28294-04c7-4f8a-8576-f523856c46d9___RS_Late.B 6640.JPG,test,Tomato___Late_blight,Tizón tardío,18995,4913.128032743698,70.54393005371094,94.62294006347656
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Late_blight/f9f0fe7b-8c5d-4927-afc9-347aebab1ffa___RS_Late.B 4925.JPG,test,Tomato___Late_blight,Tizón tardío,18595,4710.561716086231,37.962249755859375,84.59371948242188
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Late_blight/b6457b32-7732-4caf-a316-74021b265359___GHLB2 Leaf 9054.JPG,test,Tomato___Late_blight,Tizón tardío,13523,1270.5409322602209,121.79130554199219,48.04734802246094
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Late_blight/0ed7d5f6-9394-4ae7-87db-3de58f469263___GHLB2 Leaf 8732.JPG,test,Tomato___Late_blight,Tizón tardío,9943,704.8158062910661,144.77523803710938,22.197677612304688
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Late_blight/0c3153b2-0e64-41b6-902a-66eafbf7cae6___GHLB Leaf 4.1 Day 1.JPG,test,Tomato___Late_blight,Tizón tardío,8625,191.28276045038365,96.50447082519531,36.40234375
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Late_blight/f15b868b-23ae-4e87-8053-6199c363e079___GHLB2 Leaf 8984.JPG,test,Tomato___Late_blight,Tizón tardío,9061,665.9631139130797,143.49960327148438,23.32281494140625
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Late_blight/63184ff1-7a41-4cc3-9ff8-0ad46c45944a___GHLB2 Leaf 8614.JPG,test,Tomato___Late_blight,Tizón tardío,8554,415.2351074181497,107.94306945800781,29.941986083984375
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Late_blight/01a68044-9c5b-4658-a944-6108c6862ce7___GHLB Leaf 2.1 Day 16.JPG,test,Tomato___Late_blight,Tizón tardío,8932,117.44351607910357,75.66796875,61.94621276855469
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Late_blight/c7871a80-0d29-40ab-b117-344808cb3485___GHLB_PS Leaf 33 Day 13.jpg,test,Tomato___Late_blight,Tizón tardío,6197,229.2058102451265,24.959136962890625,54.449737548828125
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Late_blight/2260ae60-08dc-4e6e-abd7-c9aed84163ea___RS_Late.B 5032.JPG,test,Tomato___Late_blight,Tizón tardío,13776,1360.9422880178317,23.620498657226562,60.845245361328125
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Late_blight/97968e5a-b1d0-428c-842a-f77308212339___GHLB_PS Leaf 46.2 Day 18.jpg,test,Tomato___Late_blight,Tizón tardío,7166,353.535400390625,26.584182739257812,67.10763549804688
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Late_blight/a06cd325-69d3-476c-a515-7e836bb39f3a___RS_Late.B 7126.JPG,test,Tomato___Late_blight,Tizón tardío,17284,3483.360177166527,40.04817199707031,56.018463134765625
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Late_blight/c3459ef4-41aa-415d-9941-e3fbdac87f20___GHLB_PS Leaf 8 Day 13.jpg,test,Tomato___Late_blight,Tizón tardío,6602,398.2339782714844,21.175994873046875,57.07810974121094
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Late_blight/b15c92e9-6973-415c-80fe-82703ff722f7___RS_Late.B 4994.JPG,test,Tomato___Late_blight,Tizón tardío,18259,4576.300097330473,25.733795166015625,82.21817016601562
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Late_blight/c5b2af5b-c27f-4ed3-83e5-e2bfe096f024___RS_Late.B 6918.JPG,test,Tomato___Late_blight,Tizón tardío,17375,5729.255645073019,20.066162109375,80.95451354980469
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Late_blight/ad294462-aa5f-4e50-b05f-89e460f9a38a___GHLB2 Leaf 8804.JPG,test,Tomato___Late_blight,Tizón tardío,11956,1053.9873687715735,122.79450988769531,49.11260986328125
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Late_blight/d966df9d-0762-4353-8b70-72c9b390013e___RS_Late.B 5591.JPG,test,Tomato___Late_blight,Tizón tardío,13287,2781.931127490243,61.066741943359375,41.96284484863281
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Late_blight/54924dfc-c51a-426d-8f0e-d282fa7e8fd4___RS_Late.B 6481.JPG,test,Tomato___Late_blight,Tizón tardío,17226,4823.548080133041,92.10292053222656,64.50187683105469
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Late_blight/b694de0e-542c-4b7a-b322-30cea130719d___GHLB2 Leaf 8720.JPG,test,Tomato___Late_blight,Tizón tardío,10367,528.1965328715742,128.90188598632812,38.49079895019531
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Late_blight/933211e0-2013-485a-8a05-25f4dc78c41c___RS_Late.B 6281.JPG,test,Tomato___Late_blight,Tizón tardío,17155,4523.376566204941,87.73550415039062,70.25105285644531
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Late_blight/f25bcf32-3bf7-4137-9d9a-ab195d4f7d3f___GHLB2 Leaf 9049.JPG,test,Tomato___Late_blight,Tizón tardío,11904,855.9424414222594,126.93827819824219,43.38690185546875
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Late_blight/58465768-148b-40c6-8534-e695e9c517d5___GHLB2 Leaf 95.1.JPG,test,Tomato___Late_blight,Tizón tardío,13644,1879.0052971243858,75.20094299316406,40.08515930175781
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Late_blight/979c7630-3f70-4b8e-80eb-cbcc479e8220___RS_Late.B 5019.JPG,test,Tomato___Late_blight,Tizón tardío,18815,5375.829450985184,28.70123291015625,77.02420043945312
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Late_blight/Tomato___Late_blight_original_0dc24e61-c636-49e4-9a3d-3aa9a0efb429___GHLB2ES Leaf 69.JPG_f7ed292c-3afe-4bd6-8ea2-51fa197197c1.JPG,test,Tomato___Late_blight,Tizón tardío,10127,303.59241289063357,80.52590942382812,64.96136474609375
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Late_blight/aa32ce1a-27a6-4371-b119-ff5ea6e34a3d___GHLB_PS Leaf 24 Day 9.jpg,test,Tomato___Late_blight,Tizón tardío,10740,866.3231044278946,39.329498291015625,107.34403991699219
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Late_blight/de8d11a4-24da-489d-9c88-0d7cf5344cdc___GHLB_PS Leaf 2.3 Day 16.jpg,test,Tomato___Late_blight,Tizón tardío,4898,170.54483032226562,18.5091552734375,56.70195007324219
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Late_blight/e5b328bf-1f13-4831-bd63-b1bdb30f02d9___GHLB2 Leaf 8674.JPG,test,Tomato___Late_blight,Tizón tardío,12046,1103.0739991664886,108.15567016601562,45.7852783203125
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Late_blight/e1088349-de49-4d96-9405-6163002bf9de___RS_Late.B 6904.JPG,test,Tomato___Late_blight,Tizón tardío,17360,4846.855843297904,27.877655029296875,61.02325439453125
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Late_blight/ea9e87df-efa8-4be3-8181-59a4b24dc3b7___RS_Late.B 6279.JPG,test,Tomato___Late_blight,Tizón tardío,19726,7061.448830302805,83.08256530761719,72.14128112792969
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Late_blight/cac3a565-799f-4b66-a575-5ad6ff356d37___GHLB_PS Leaf 2.3 Day 8.jpg,test,Tomato___Late_blight,Tizón tardío,7058,292.64251708984375,30.961013793945312,61.634796142578125
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Late_blight/0a3f65fc-ef1c-4aed-b235-46bae4e5c0e7___GHLB2 Leaf 9065.JPG,test,Tomato___Late_blight,Tizón tardío,9768,518.4237725734711,128.33363342285156,27.237335205078125
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Late_blight/ca6362b2-b680-4348-a795-3bc37275e70f___GHLB2 Leaf 79.JPG,test,Tomato___Late_blight,Tizón tardío,11457,652.4537798871752,90.85577392578125,35.524658203125
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Late_blight/16064333-c2da-40e0-9f24-c709191e66b1___RS_Late.B 5421.JPG,test,Tomato___Late_blight,Tizón tardío,15807,2855.9371043255087,33.84974670410156,58.23774719238281
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Late_blight/c8fbd03f-4935-4199-8f8d-7bc1cc9e024d___GHLB2 Leaf 8941.JPG,test,Tomato___Late_blight,Tizón tardío,8314,240.1010569462087,123.28207397460938,25.109146118164062
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Late_blight/1f8743b6-f385-4464-9e41-48bd9fe85637___GHLB2 Leaf 8914.JPG,test,Tomato___Late_blight,Tizón tardío,10809,764.5969830602407,118.87370300292969,39.0772705078125
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Late_blight/6302a8c1-ab60-496c-80a0-e96b47722ea3___GHLB2 Leaf 8737.JPG,test,Tomato___Late_blight,Tizón tardío,12030,1315.4557512940373,141.0631561279297,29.872543334960938
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Late_blight/c215da6d-139c-40b7-aeae-41138ff98a1c___GHLB2 Leaf 8932.JPG,test,Tomato___Late_blight,Tizón tardío,9042,458.4737697110977,111.01458740234375,45.78565979003906
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Late_blight/5828f9c7-5083-45c3-b3bb-bb202ed1cd53___GHLB2 Leaf 128.1.JPG,test,Tomato___Late_blight,Tizón tardío,13125,1017.6779655814171,77.89529418945312,60.28150939941406
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Late_blight/e0bea030-e8ac-4f3c-a87d-bca3090ad600___RS_Late.B 6434.JPG,test,Tomato___Late_blight,Tizón tardío,17555,4433.533604882425,95.68226623535156,66.81863403320312
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Late_blight/a5f089d1-5a8e-4c1f-bcc2-c1154c28e824___GHLB2 Leaf 8926.JPG,test,Tomato___Late_blight,Tizón tardío,12162,1098.205798348179,113.17594909667969,47.16203308105469
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Late_blight/ad90bf43-648e-479e-8256-5e4d628cfa36___RS_Late.B 7134.JPG,test,Tomato___Late_blight,Tizón tardío,19398,6770.178395172348,50.07847595214844,43.42059326171875
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Late_blight/9781d9ef-a5b7-46e9-a763-a2b03b4d703f___RS_Late.B 6885.JPG,test,Tomato___Late_blight,Tizón tardío,15887,3211.234544273466,24.910659790039062,92.78488159179688
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Late_blight/ccc2f713-80ff-4e68-bb2d-14d6152dfa6d___GHLB2 Leaf 8898.JPG,test,Tomato___Late_blight,Tizón tardío,8805,549.8997116945684,118.87493896484375,36.905181884765625
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Leaf_Mold/76b3aadb-a6e5-465d-809b-0aa4d60a1f83___Crnl_L.Mold 6680.JPG,test,Tomato___Leaf_Mold,Moho de la hoja,18856,4469.059059099993,68.56692504882812,62.00550842285156
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Leaf_Mold/5ea3c837-2de6-4da6-bd96-47da4eeccf2c___Crnl_L.Mold 6697.JPG,test,Tomato___Leaf_Mold,Moho de la hoja,19053,4669.068961377954,83.94671630859375,58.41746520996094
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Leaf_Mold/77b74ab1-43d3-4d49-b901-e6e19ee0f200___Crnl_L.Mold 9063.JPG,test,Tomato___Leaf_Mold,Moho de la hoja,11842,838.014012263855,90.55574035644531,95.74263000488281
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Leaf_Mold/45c5b434-5849-4d00-99bf-c0d54088c6f6___Crnl_L.Mold 9100.JPG,test,Tomato___Leaf_Mold,Moho de la hoja,11496,502.95415633544326,101.09568786621094,105.8846435546875
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Leaf_Mold/e98c3ab2-eb39-48a5-8beb-d11995a55015___Crnl_L.Mold 9185.JPG,test,Tomato___Leaf_Mold,Moho de la hoja,11767,650.6529138088226,98.47480773925781,83.16758728027344
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Leaf_Mold/22d04ec1-94b9-4716-a441-ae6c40232131___Crnl_L.Mold 8744.JPG,test,Tomato___Leaf_Mold,Moho de la hoja,19039,7295.018938282272,104.07275390625,64.86897277832031
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Leaf_Mold/c6583f61-77e9-4417-aed3-44198e567580___Crnl_L.Mold 8947.JPG,test,Tomato___Leaf_Mold,Moho de la hoja,10242,513.2857902310789,98.478759765625,81.44461059570312
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Leaf_Mold/90f6e771-bfb7-4e54-aa8c-6e295af7dc6e___Crnl_L.Mold 8761.JPG,test,Tomato___Leaf_Mold,Moho de la hoja,17540,5466.633433611831,93.24931335449219,72.53204345703125
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Leaf_Mold/Tomato___Leaf_Mold_original_167ce5ce-ef32-4544-a7aa-d05d315ef61a___Crnl_L.Mold 9113.JPG_033bb32e-bc5e-4fb1-8cf3-abc363debc53.JPG,test,Tomato___Leaf_Mold,Moho de la hoja,13723,1835.4291542859282,103.53692626953125,56.419403076171875
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Leaf_Mold/407519ba-54e6-4779-a886-8163cab06a04___Crnl_L.Mold 8807.JPG,test,Tomato___Leaf_Mold,Moho de la hoja,17176,4878.0068655004725,94.66871643066406,68.46055603027344
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Leaf_Mold/Tomato___Leaf_Mold_original_f59fc67c-3f69-4dd5-b4f5-370cb8ed71da___Crnl_L.Mold 6788.JPG_0ad2ee9b-01c3-4187-bdeb-b6af17479bea.JPG,test,Tomato___Leaf_Mold,Moho de la hoja,19513,5613.427899203263,34.74684143066406,59.24308776855469
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Leaf_Mold/Tomato___Leaf_Mold_original_d662ce55-855f-4af0-84ef-6e0d9e5e468a___Crnl_L.Mold 6586.JPG_1a794801-ec00-4856-8da7-c3c42ad79389.JPG,test,Tomato___Leaf_Mold,Moho de la hoja,20445,8000.0083141119685,106.56568908691406,60.126800537109375
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Leaf_Mold/09240d05-a928-4491-9f13-ee42b693e2bd___Crnl_L.Mold 6610.JPG,test,Tomato___Leaf_Mold,Moho de la hoja,17518,3301.940245143138,91.34535217285156,56.60261535644531
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Leaf_Mold/99d2b2e1-b3e6-4689-ad9a-209cdfdf4084___Crnl_L.Mold 7025.JPG,test,Tomato___Leaf_Mold,Moho de la hoja,14257,1309.0564573099837,130.2247772216797,41.173431396484375
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Leaf_Mold/b2af1e31-5779-4c69-bca8-c2d2c3c7bc34___Crnl_L.Mold 6808.JPG,test,Tomato___Leaf_Mold,Moho de la hoja,20346,6609.250973174116,30.136825561523438,53.513519287109375
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Leaf_Mold/780aabe7-0d54-4849-80b8-773552ca4b45___Crnl_L.Mold 8824.JPG,test,Tomato___Leaf_Mold,Moho de la hoja,15421,3511.6711662858725,96.2569580078125,60.56578063964844
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Leaf_Mold/f12a4cdc-3c47-4f22-9f03-188015dedb07___Crnl_L.Mold 8913.JPG,test,Tomato___Leaf_Mold,Moho de la hoja,17631,5986.792867816053,87.11936950683594,67.57881164550781
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Leaf_Mold/db0e6ad7-58db-478e-9b17-37bb603363d1___Crnl_L.Mold 8863.JPG,test,Tomato___Leaf_Mold,Moho de la hoja,18034,6087.320754080778,99.06587219238281,57.35429382324219
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Leaf_Mold/1fef5c8b-7d83-45b5-9031-f636c3dc44ae___Crnl_L.Mold 8953.JPG,test,Tomato___Leaf_Mold,Moho de la hoja,12972,1078.1065654968843,93.93687438964844,97.02597045898438
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Leaf_Mold/Tomato___Leaf_Mold_original_e5a3c9fd-64a6-426f-a0a0-2fd28a7852d0___Crnl_L.Mold 6575.JPG_4fd4d555-e0eb-4d90-ab1a-edcc6efbf3b2.JPG,test,Tomato___Leaf_Mold,Moho de la hoja,19431,4824.497228976339,79.27252197265625,56.827362060546875
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Leaf_Mold/Tomato___Leaf_Mold_original_0ddf82ad-9004-4913-ac9c-d00333d7c858___Crnl_L.Mold 7089.JPG_9e1a8887-701e-4b57-804c-ca38e2828a6a.JPG,test,Tomato___Leaf_Mold,Moho de la hoja,12140,927.1767749038991,100.59092712402344,94.5264892578125
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Leaf_Mold/a5639de3-303c-4066-b3a0-a72aa73ef818___Crnl_L.Mold 6740.JPG,test,Tomato___Leaf_Mold,Moho de la hoja,17180,3147.919463738799,76.64419555664062,59.34991455078125
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Leaf_Mold/460faa12-8c7a-458b-a6a1-90c71cc73fad___Crnl_L.Mold 9102.JPG,test,Tomato___Leaf_Mold,Moho de la hoja,12550,930.1922774277627,101.77175903320312,79.3477783203125
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Leaf_Mold/d998fc3d-1314-4f78-86b7-ca3bf205fe6a___Crnl_L.Mold 7168.JPG,test,Tomato___Leaf_Mold,Moho de la hoja,13545,1269.7832702361047,103.65664672851562,56.09553527832031
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Leaf_Mold/bfa39ac2-512e-4699-b8e1-7baabffb0b97___Crnl_L.Mold 8771.JPG,test,Tomato___Leaf_Mold,Moho de la hoja,18729,6366.153060259065,91.57856750488281,72.28640747070312
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Leaf_Mold/9d63ab4a-2bf7-4965-b96c-5c4c28c844c0___Crnl_L.Mold 8944.JPG,test,Tomato___Leaf_Mold,Moho de la hoja,10949,691.2906773255672,96.23623657226562,75.10269165039062
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Leaf_Mold/1b35b99c-c7c0-4f2c-975e-148e4b6e18b3___Crnl_L.Mold 8820.JPG,test,Tomato___Leaf_Mold,Moho de la hoja,17900,5461.025357685052,93.89907836914062,61.99403381347656
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Leaf_Mold/abc565cd-fe1c-4839-ad1f-5721d4506a2c___Crnl_L.Mold 9082.JPG,test,Tomato___Leaf_Mold,Moho de la hoja,20155,7141.057858905755,96.408447265625,68.22796630859375
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Leaf_Mold/Tomato___Leaf_Mold_original_1f5c3b37-5590-4db7-a702-0cd93db0c929___Crnl_L.Mold 6930.JPG_8c669405-9f99-4836-9458-58925a2118fb.JPG,test,Tomato___Leaf_Mold,Moho de la hoja,10599,306.0035179720726,99.06333923339844,62.16276550292969
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Leaf_Mold/Tomato___Leaf_Mold_original_1bfe7244-44ab-4fac-abe5-f229217cdf0b___Crnl_L.Mold 6815.JPG_676dff59-729f-4c7e-809d-507d1a6adf28.JPG,test,Tomato___Leaf_Mold,Moho de la hoja,17614,4099.9860175699,34.985260009765625,78.66744995117188
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Leaf_Mold/db35e8bc-5879-436e-82a1-e1e0e0f9b19c___Crnl_L.Mold 7044.JPG,test,Tomato___Leaf_Mold,Moho de la hoja,12028,628.2836253696587,113.15231323242188,41.14955139160156
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Leaf_Mold/8be2ecaa-d9f8-454d-89c4-5b5489fbc2df___Crnl_L.Mold 7172.JPG,test,Tomato___Leaf_Mold,Moho de la hoja,14704,1676.6129504730925,99.03396606445312,62.66416931152344
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Leaf_Mold/Tomato___Leaf_Mold_original_201ada31-7b91-42c1-a245-4d37df0b2c52___Crnl_L.Mold 8742.JPG_4175e979-5b81-4e32-aa06-6d1323355bba.JPG,test,Tomato___Leaf_Mold,Moho de la hoja,20706,8659.56612988934,100.13577270507812,67.44206237792969
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Leaf_Mold/7e0c6168-99d7-4b8f-84fa-045b4bb798c5___Crnl_L.Mold 6830.JPG,test,Tomato___Leaf_Mold,Moho de la hoja,18747,4254.82757614553,65.71890258789062,62.8790283203125
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Leaf_Mold/bb3b17dd-b745-4706-8e03-ff2660d77c23___Crnl_L.Mold 6512.JPG,test,Tomato___Leaf_Mold,Moho de la hoja,18305,4349.767629530281,85.1588134765625,39.00505065917969
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Leaf_Mold/8b4d7740-f9a9-4999-aadb-e017fed99f8b___Crnl_L.Mold 7075.JPG,test,Tomato___Leaf_Mold,Moho de la hoja,11824,684.2982401994523,102.85380554199219,54.01158142089844
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Leaf_Mold/a7ea5602-9cd1-444e-bce8-ed314ddda894___Crnl_L.Mold 9101.JPG,test,Tomato___Leaf_Mold,Moho de la hoja,13406,1362.504654046148,93.16055297851562,80.78005981445312
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Leaf_Mold/63ed021f-afc3-44cc-ab70-0bacc9815d3e___Crnl_L.Mold 6997.JPG,test,Tomato___Leaf_Mold,Moho de la hoja,17265,3123.9825281368103,128.8655242919922,45.582550048828125
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Leaf_Mold/44167946-e66c-4206-9501-4f1777bac9ae___Crnl_L.Mold 8639.JPG,test,Tomato___Leaf_Mold,Moho de la hoja,17323,4294.019916794961,90.86224365234375,67.69981384277344
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Leaf_Mold/7011fa6f-fba9-466e-a6d1-439370a4a37b___Crnl_L.Mold 6588.JPG,test,Tomato___Leaf_Mold,Moho de la hoja,21519,8115.24566402263,121.06668090820312,48.05308532714844
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Leaf_Mold/907da8ff-9de5-4078-a1f4-f3cd4bd2a37d___Crnl_L.Mold 6685.JPG,test,Tomato___Leaf_Mold,Moho de la hoja,16360,2563.11325008329,62.472137451171875,71.87588500976562
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Leaf_Mold/080ae890-cc9c-487e-94a2-f3bcc7decb32___Crnl_L.Mold 7043.JPG,test,Tomato___Leaf_Mold,Moho de la hoja,10513,381.0386754365172,102.3233642578125,60.88922119140625
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Leaf_Mold/d662ce55-855f-4af0-84ef-6e0d9e5e468a___Crnl_L.Mold 6586.JPG,test,Tomato___Leaf_Mold,Moho de la hoja,20174,6923.40019223257,106.57412719726562,59.86369323730469
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Leaf_Mold/Tomato___Leaf_Mold_original_661a456b-bd86-4c75-951f-0accf26ea4aa___Crnl_L.Mold 8955.JPG_4b0089eb-f55c-4e7b-b340-b48a11d6fac4.JPG,test,Tomato___Leaf_Mold,Moho de la hoja,11484,763.5506381818559,95.30458068847656,90.38253784179688
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Leaf_Mold/edd27dda-8e38-45da-9744-75982f71b4fe___Crnl_L.Mold 8762.JPG,test,Tomato___Leaf_Mold,Moho de la hoja,18679,4977.663510739803,86.289794921875,81.31846618652344
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Leaf_Mold/58716bd0-de1b-480d-9381-af08e2f13813___Crnl_L.Mold 6732.JPG,test,Tomato___Leaf_Mold,Moho de la hoja,18897,4421.385957252001,33.62022399902344,54.98475646972656
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Leaf_Mold/89abe0cd-9b85-4fbe-b441-7c7431bc7c18___Crnl_L.Mold 9155.JPG,test,Tomato___Leaf_Mold,Moho de la hoja,11060,678.1325871420559,94.75778198242188,79.17164611816406
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Leaf_Mold/Tomato___Leaf_Mold_original_6bb7b9f1-7f75-4cf4-a949-cf779a171417___Crnl_L.Mold 6958.JPG_43273b40-199d-4bd9-a01d-aa52aa68e8c8.JPG,test,Tomato___Leaf_Mold,Moho de la hoja,12939,762.4201433509588,105.78469848632812,42.80915832519531
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Leaf_Mold/5d9bfd9d-330d-4be1-8369-d4ff27bd4473___Crnl_L.Mold 6852.JPG,test,Tomato___Leaf_Mold,Moho de la hoja,18500,4494.563766842475,48.33351135253906,53.62632751464844
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Leaf_Mold/b6bdf275-d731-415b-a68d-193bbd6c037a___Crnl_L.Mold 8772.JPG,test,Tomato___Leaf_Mold,Moho de la hoja,17590,4699.009748246521,79.39231872558594,85.05439758300781
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Leaf_Mold/Tomato___Leaf_Mold_original_822c1a03-77c7-4640-bf3b-055542fda0bb___Crnl_L.Mold 6950.JPG_02f35e1f-8d0d-4c04-a3ef-fc356b2ed8fd.JPG,test,Tomato___Leaf_Mold,Moho de la hoja,15469,2424.601416733116,99.56802368164062,56.122894287109375
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Leaf_Mold/d47ea382-40cb-4126-a2bc-6578c30f9b78___Crnl_L.Mold 6801.JPG,test,Tomato___Leaf_Mold,Moho de la hoja,19065,4970.722715582699,27.35235595703125,48.215423583984375
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Leaf_Mold/59ad7ddc-9db9-4a9f-b067-e190e0a494e7___Crnl_L.Mold 6566.JPG,test,Tomato___Leaf_Mold,Moho de la hoja,19295,4471.5606007108,80.36996459960938,80.73497009277344
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Leaf_Mold/924b52ad-82dd-4562-94b6-5a5a9e41e81c___Crnl_L.Mold 9110.JPG,test,Tomato___Leaf_Mold,Moho de la hoja,14283,2012.2118203639984,99.23812866210938,60.531646728515625
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Leaf_Mold/ea06d6ff-8848-40a9-8372-fcb229337bd4___Crnl_L.Mold 9092.JPG,test,Tomato___Leaf_Mold,Moho de la hoja,17187,3977.843197833514,92.98483276367188,72.76437377929688
/home/claude/tomate_raw/inner/Dataset/test/Tomato___Leaf_Mold/90150c9b-42f9-4e57-9ef4-2e9355e66d45___Crnl_L.Mold 6633.JPG,test,Tomato___Leaf_Mold,Moho de la hoja,18918,4221.260727635585,90.68850708007812,54.206695556640625
